Pricelist,Product,Starts,Ends,Rule Price,Currency,Active,Tills,First Seen
Nanyuki Pricelist,Fabela Nude,2026-09-12,2026-09-26,1724.14,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Prime Black,2026-09-12,2026-09-26,2068.97,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Prime Brown,2026-09-12,2026-09-26,2068.97,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Prime CN Brown,2026-09-12,2026-09-26,2068.97,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Prime Green,2026-09-12,2026-09-26,2068.97,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Prime Grey,2026-09-12,2026-09-26,2068.97,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Prime Nude,2026-09-12,2026-09-26,2068.97,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Prime Red,2026-09-12,2026-09-26,2068.97,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Trecento Beige,2026-09-12,2026-09-26,1465.52,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Trecento Black,2026-09-12,2026-09-26,1465.52,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Trecento Chocolate,2026-09-12,2026-09-26,1465.52,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Trecento Cracked,2026-09-12,2026-09-26,1465.52,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Trecento Dark Brown,2026-09-12,2026-09-26,1465.52,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Trecento Grey,2026-09-12,2026-09-26,1465.52,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Trecento Red,2026-09-12,2026-09-26,1465.52,KES,True,NANYUKI,2026-09-14T08:50:26
Nanyuki Pricelist,Trecento Spice,2026-09-12,2026-09-26,1465.52,KES,True,NANYUKI,2026-09-14T08:50:26
Rongai Pricelist,Aria Sling Beige,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Aria Sling Black,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Aria Sling Chocolate,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Aria Sling Cracked,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Aria Sling Dark Brown,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Aria Sling Green,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Aria Sling Grey,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Aria Sling Maroon,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Aria Sling Red,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Aria Sling Spice,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Brief Case Black,2026-09-12,2026-09-26,2068.97,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Brief Case Brown,2026-09-12,2026-09-26,2068.97,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Brief Case Green,2026-09-12,2026-09-26,2068.97,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Brief Case Grey,2026-09-12,2026-09-26,2068.97,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Brief Case Nude,2026-09-12,2026-09-26,2068.97,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Butterfly Sling Beige,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Butterfly Sling Black,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Butterfly Sling Chocolate,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Butterfly Sling Cracked,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Butterfly Sling Dark Brown,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Butterfly Sling Grey,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Butterfly Sling Red,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Butterfly Sling Spice,2026-09-12,2026-09-26,1034.48,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Jumbo Antelope Brown,2026-09-12,2026-09-26,2758.62,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Jumbo Black,2026-09-12,2026-09-26,2758.62,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Jumbo Brown,2026-09-12,2026-09-26,2758.62,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Jumbo Green,2026-09-12,2026-09-26,2758.62,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Jumbo Grey,2026-09-12,2026-09-26,2758.62,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Jumbo Nude,2026-09-12,2026-09-26,2758.62,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Sierra Handbag Wooven Black,2026-09-12,2026-09-26,1982.76,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Sierra Handbag Wooven Brown,2026-09-12,2026-09-26,1982.76,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Sierra Handbag Wooven Cream,2026-09-12,2026-09-26,1982.76,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Sierra Handbag Wooven Maroon,2026-09-12,2026-09-26,1982.76,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Sierra Handbag Wooven Mustard,2026-09-12,2026-09-26,1982.76,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Zelus Beige,2026-09-12,2026-09-26,1896.55,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Zelus Black,2026-09-12,2026-09-26,1896.55,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Zelus Chocolate,2026-09-12,2026-09-26,1896.55,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Zelus Cracked,2026-09-12,2026-09-26,1896.55,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Zelus Dark Brown,2026-09-12,2026-09-26,1896.55,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Zelus Grey,2026-09-12,2026-09-26,1896.55,KES,True,RONGAI,2026-09-14T08:50:26
Rongai Pricelist,Zelus Spice,2026-09-12,2026-09-26,1896.55,KES,True,RONGAI,2026-09-14T08:50:26
Thika Pricelist,Aurora Beige,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Aurora Black,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Aurora Chocolate,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Aurora Cracked,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Aurora Dark Brown,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Aurora Grey,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Aurora Maroon,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Aurora Red,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Aurora Spice,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Butterfly Sling Beige,2026-09-12,2026-09-26,1034.48,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Butterfly Sling Black,2026-09-12,2026-09-26,1034.48,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Butterfly Sling Chocolate,2026-09-12,2026-09-26,1034.48,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Butterfly Sling Cracked,2026-09-12,2026-09-26,1034.48,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Butterfly Sling Dark Brown,2026-09-12,2026-09-26,1034.48,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Butterfly Sling Grey,2026-09-12,2026-09-26,1034.48,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Butterfly Sling Red,2026-09-12,2026-09-26,1034.48,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Butterfly Sling Spice,2026-09-12,2026-09-26,1034.48,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Double Press Black,2026-09-12,2026-09-26,1896.55,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Double Press Brown,2026-09-12,2026-09-26,1896.55,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Double Press Green,2026-09-12,2026-09-26,1896.55,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Double Press Grey,2026-09-12,2026-09-26,1896.55,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Double Press Nude,2026-09-12,2026-09-26,1896.55,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Gym Bag Black,2026-09-12,2026-09-26,1896.55,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Gym Bag Brown,2026-09-12,2026-09-26,1896.55,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Gym Bag Green,2026-09-12,2026-09-26,1896.55,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Gym Bag Grey,2026-09-12,2026-09-26,1896.55,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Gym Bag Nude,2026-09-12,2026-09-26,1896.55,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,School Bag Beige,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,School Bag Black,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,School Bag Brown,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,School Bag Green,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,School Bag Grey,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Trecento 018 Maroon,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Trecento Beige,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Trecento Black,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Trecento Chocolate,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Trecento Cracked,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Trecento Dark Brown,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Trecento Grey,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Trecento Red,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Thika Pricelist,Trecento Spice,2026-09-12,2026-09-26,1465.52,KES,True,THIKA,2026-09-14T08:50:26
Website Pricelist,Aria Sling Beige,2026-09-12,2026-09-26,1034.48,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Aria Sling Black,2026-09-12,2026-09-26,1034.48,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Aria Sling Chocolate,2026-09-12,2026-09-26,1034.48,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Aria Sling Cracked,2026-09-12,2026-09-26,1034.48,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Aria Sling Dark Brown,2026-09-12,2026-09-26,1034.48,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Aria Sling Green,2026-09-12,2026-09-26,1034.48,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Aria Sling Grey,2026-09-12,2026-09-26,1034.48,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Aria Sling Maroon,2026-09-12,2026-09-26,1034.48,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Aria Sling Red,2026-09-12,2026-09-26,1034.48,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Aria Sling Spice,2026-09-12,2026-09-26,1034.48,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Baby Bag Black,2026-09-12,2026-09-26,3620.69,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Baby Bag Brown,2026-09-12,2026-09-26,3620.69,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Baby Bag Green,2026-09-12,2026-09-26,3620.69,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Baby Bag Grey,2026-09-12,2026-09-26,3620.69,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Baby Bag Nude,2026-09-12,2026-09-26,3620.69,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Baby Bag Red,2026-09-12,2026-09-26,3620.69,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Big Man Bag Black,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Big Man Bag Brown,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Big Man Bag Green,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Big Man Bag Grey,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Big Man Bag Nude,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Big Man Bag Red,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Liam Black,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Liam Brown,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Liam Green,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Liam Grey,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Liam Nude,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Liam Red,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Pioneer Black,2026-09-12,2026-09-26,1896.55,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Pioneer Brown,2026-09-12,2026-09-26,1896.55,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Pioneer CN Brown,2026-09-12,2026-09-26,1896.55,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Pioneer Green,2026-09-12,2026-09-26,1896.55,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Pioneer Grey,2026-09-12,2026-09-26,1896.55,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,Pioneer Nude,2026-09-12,2026-09-26,1896.55,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,School Bag Beige,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,School Bag Black,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,School Bag Brown,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,School Bag Green,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
Website Pricelist,School Bag Grey,2026-09-12,2026-09-26,1465.52,KES,True,WEBSITE SALES,2026-09-14T08:50:26
